committee,member_name,manually_changed,reason
HARM,House.R.Sam_Graves,0,
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.R.Bill_Shuster,0,
HARM,House.R.Joe_Heck,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.D.Scott_Peters,0,
HARM,House.R.Joe_Wilson,0,
HARM,House.R.Martha_McSally,0,
HARM,House.R.Mac_Thornberry,0,
HARM,House.R.Rob_Bishop,0,
HARM,House.D.Don_Norcross,0,
HARM,House.R.Mike_D_Rogers,0,
HARM,House.R.Thomas_MacArthur,0,
HARM,House.R.Frank_A_LoBiondo,0,
HARM,House.R.Steven_Palazzo,0,
HARM,House.R.Duncan_D_Hunter,0,
HARM,House.R.Sam_Graves,0,
HARM,House.R.Brad_Wenstrup,0,
HARM,House.D.Brad_Ashford,0,
HARM,House.R.Jackie_Walorski,0,
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.R.Bradley_Byrne,0,
HARM,House.D.Tim_Walz,0,
HARM,House.D.Gwen_Graham,0,
HARM,House.R.Mike_Conaway,0,
HARM,House.R.Elise_Stefanik,0,
HARM,House.R.Vicky_Hartzler,0,
HARM,House.R.Randy_Forbes,0,
HARM,House.R.Steve_Knight,0,
HARM,House.R.Ryan_K_Zinke,0,
HARM,House.R.Rob_Wittman,0,
HARM,House.R.Austin_Scott,0,
HARM,House.R.Paul_Cook,0,
HARM,House.D.Pete_Aguilar,0,
HARM,House.D.Joe_Courtney,0,
HARM,House.R.Mike_Coffman,0,
HARM,House.R.Trent_Franks,0,
HARM,House.D.Tulsi_Gabbard,0,
HARM,House.D.Ruben_Gallego,0,
HARM,House.D.Rick_Larsen,0,
HARM,House.R.Michael_R_Turner,0,
HARM,House.D.Mark_Takai,0,
HARM,House.R.Jeff_Miller,0,
HARM,House.D.Marc_Veasey,0,
HARM,House.D.John_Garamendi,0,
HARM,House.D.Adam_Smith,0,
HARM,House.R.Walter_B_Jr_Jones,0,
HARM,House.D.Loretta_Sanchez,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Mo_Brooks,0,
HARM,House.D.Seth_Moulton,0,
HARM,House.R.James_Bridenstine,0,
HARM,House.D.Susan_A_Davis,0,
HARM,House.D.Joaquin_Castro,0,
HARM,House.D.Robert_A_Brady,0,
HARM,House.R.John_Kline,0,
HARM,House.R.John_Fleming,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.D.Jim_Cooper,0,
HARM,House.D.Niki_Tsongas,0,
HARM,House.D.Jim_Langevin,0,
HARM,House.D.Hank_Johnson,0,
HARM,House.R.Douglas_L_Lamborn,0,
HARM,House.R.Richard_Nugent,0,
HARM,House.R.Paul_Cook,0,
HARM,House.D.Pete_Aguilar,0,
HARM,House.R.Michael_R_Turner,0,
HARM,House.R.John_Fleming,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Randy_Forbes,0,
HARM,House.D.Tulsi_Gabbard,0,
HARM,House.D.Loretta_Sanchez,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Steve_Knight,0,
HARM,House.R.Jeff_Miller,0,
HARM,House.R.Mike_Conaway,0,
HARM,House.R.Martha_McSally,0,
HARM,House.R.Brad_Wenstrup,0,
HARM,House.R.Ryan_K_Zinke,0,
HARM,House.R.Rob_Bishop,0,
HARM,House.R.Bill_Shuster,0,
HARM,House.D.Rick_Larsen,0,
HARM,House.D.Scott_Peters,0,
HARM,House.R.Joe_Heck,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Trent_Franks,0,
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.D.Niki_Tsongas,0,
HARM,House.D.Mark_Takai,0,
HARM,House.R.Joe_Heck,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.D.Seth_Moulton,0,
HARM,House.R.Martha_McSally,0,
HARM,House.D.Don_Norcross,0,
HARM,House.R.Elise_Stefanik,0,
HARM,House.R.John_Fleming,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Mike_Coffman,0,
HARM,House.D.Scott_Peters,0,
HARM,House.R.Mac_Thornberry,0,
HARM,House.D.Beto_O'Rourke,0,
HARM,House.R.Ryan_K_Zinke,0,
HARM,House.R.Mike_Conaway,0,
HARM,House.R.Jackie_Walorski,0,
HARM,House.R.Vicky_Hartzler,0,
HARM,House.R.James_Bridenstine,0,
HARM,House.R.Brad_Wenstrup,0,
HARM,House.D.Loretta_Sanchez,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.D.Pete_Aguilar,0,
HARM,House.D.Adam_Smith,0,
HARM,House.R.Thomas_MacArthur,0,
HARM,House.R.Steve_Knight,0,
HARM,House.D.Brad_Ashford,0,
HARM,House.D.Gwen_Graham,0,
HARM,House.D.Ruben_Gallego,0,
HARM,House.D.Tulsi_Gabbard,0,
HARM,House.D.Joaquin_Castro,0,
HARM,House.R.Bill_Shuster,0,
HARM,House.D.Marc_Veasey,0,
HARM,House.D.Mark_Takai,0,
HARM,House.D.Jackie_Speier,0,
HARM,House.R.John_Kline,0,
HARM,House.R.Austin_Scott,0,
HARM,House.D.Niki_Tsongas,0,
HARM,House.D.Jim_Langevin,0,
HARM,House.R.Michael_R_Turner,0,
HARM,House.D.Susan_A_Davis,0,
HARM,House.D.Tim_Walz,0,
HARM,House.R.Randy_Forbes,0,
HARM,House.R.Sam_Graves,0,
HARM,House.R.Rob_Bishop,0,
HARM,House.R.Mike_D_Rogers,0,
HARM,House.D.Hank_Johnson,0,
HARM,House.R.Mo_Brooks,0,
HARM,House.D.Joe_Courtney,0,
HARM,House.R.Joe_Wilson,0,
HARM,House.D.Madeleine_Z_Bordallo,0,
HARM,House.R.Rob_Wittman,0,
HARM,House.D.Jim_Cooper,0,
HARM,House.R.Steven_Palazzo,0,
HARM,House.R.Duncan_D_Hunter,0,
HARM,House.D.John_Garamendi,0,
HARM,House.R.Jeff_Miller,0,
HARM,House.R.Bradley_Byrne,0,
HARM,House.R.Frank_A_LoBiondo,0,
HARM,House.R.Douglas_L_Lamborn,0,
HARM,House.D.Robert_A_Brady,0,
HARM,House.R.Trent_Franks,0,
HARM,House.D.Rick_Larsen,0,
HARM,House.R.Walter_B_Jr_Jones,0,
HARM,House.R.Joe_Heck,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Mike_Coffman,0,
HARM,House.R.Mike_Conaway,0,
HARM,House.D.Beto_O'Rourke,0,
HARM,House.D.Brad_Ashford,0,
HARM,House.R.Martha_McSally,0,
HARM,House.R.Elise_Stefanik,0,
HARM,House.R.Ryan_K_Zinke,0,
HARM,House.R.Austin_Scott,0,
HARM,House.R.Mac_Thornberry,0,
HARM,House.R.Bradley_Byrne,0,
HARM,House.R.Mike_D_Rogers,0,
HARM,House.D.Scott_Peters,0,
HARM,House.D.Seth_Moulton,0,
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.R.Jackie_Walorski,0,
HARM,House.D.Don_Norcross,0,
HARM,House.R.Bill_Shuster,0,
HARM,House.R.Steven_Palazzo,0,
HARM,House.D.Marc_Veasey,0,
HARM,House.R.Sam_Graves,0,
HARM,House.D.Mark_Takai,0,
HARM,House.D.Jim_Cooper,0,
HARM,House.D.Gwen_Graham,0,
HARM,House.R.Joe_Wilson,0,
HARM,House.R.Vicky_Hartzler,0,
HARM,House.D.Ruben_Gallego,0,
HARM,House.D.Pete_Aguilar,0,
HARM,House.R.Steve_Knight,0,
HARM,House.R.Rob_Wittman,0,
HARM,House.R.Randy_Forbes,0,
HARM,House.R.Thomas_MacArthur,0,
HARM,House.R.Jeff_Miller,0,
HARM,House.D.Tim_Walz,0,
HARM,House.R.James_Bridenstine,0,
HARM,House.D.Niki_Tsongas,0,
HARM,House.R.Mo_Brooks,0,
HARM,House.D.Tulsi_Gabbard,0,
HARM,House.R.John_Fleming,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Brad_Wenstrup,0,
HARM,House.D.Loretta_Sanchez,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Rob_Bishop,0,
HARM,House.D.Hank_Johnson,0,
HARM,House.D.Jim_Langevin,0,
HARM,House.R.Duncan_D_Hunter,0,
HARM,House.R.John_Kline,0,
HARM,House.D.Madeleine_Z_Bordallo,0,
HARM,House.D.Joe_Courtney,0,
HARM,House.D.John_Garamendi,0,
HARM,House.D.Joaquin_Castro,0,
HARM,House.D.Rick_Larsen,0,
HARM,House.R.Michael_R_Turner,0,
HARM,House.D.Robert_A_Brady,0,
HARM,House.D.Jackie_Speier,0,
HARM,House.R.Frank_A_LoBiondo,0,
HARM,House.D.Adam_Smith,0,
HARM,House.R.Walter_B_Jr_Jones,0,
HARM,House.R.Douglas_L_Lamborn,0,
HARM,House.R.Richard_Nugent,0,
HARM,House.R.Paul_Cook,0,
HARM,House.R.Joe_Heck,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Ryan_K_Zinke,0,
HARM,House.D.Seth_Moulton,0,
HARM,House.D.Marc_Veasey,0,
HARM,House.R.Steve_Knight,0,
HARM,House.R.Joe_Wilson,0,
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.R.Mike_Conaway,0,
HARM,House.D.Adam_Smith,0,
HARM,House.D.Loretta_Sanchez,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.D.Joe_Courtney,0,
HARM,House.D.Tulsi_Gabbard,0,
HARM,House.D.Pete_Aguilar,0,
HARM,House.D.Loretta_Sanchez,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Walter_B_Jr_Jones,0,
HARM,House.R.Jackie_Walorski,0,
HARM,House.R.Joe_Heck,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Joe_Wilson,0,
HARM,House.D.Brad_Ashford,0,
HARM,House.R.Jeff_Miller,0,
HARM,House.D.Hank_Johnson,0,
HARM,House.D.Scott_Peters,0,
HARM,House.R.Paul_Cook,0,
HARM,House.D.Jackie_Speier,0,
HARM,House.D.Tim_Walz,0,
HARM,House.R.Elise_Stefanik,0,
HARM,House.R.Frank_A_LoBiondo,0,
HARM,House.R.Steven_Palazzo,0,
HARM,House.D.Mark_Takai,0,
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.D.Don_Norcross,0,
HARM,House.D.John_Garamendi,0,
HARM,House.D.Jim_Langevin,0,
HARM,House.D.Gwen_Graham,0,
HARM,House.D.Joe_Courtney,0,
HARM,House.R.Duncan_D_Hunter,0,
HARM,House.R.Martha_McSally,0,
HARM,House.R.Michael_R_Turner,0,
HARM,House.D.Susan_A_Davis,0,
HARM,House.D.Seth_Moulton,0,
HARM,House.D.Jim_Cooper,0,
HARM,House.R.Bill_Shuster,0,
HARM,House.R.Douglas_L_Lamborn,0,
HARM,House.R.Mac_Thornberry,0,
HARM,House.R.Austin_Scott,0,
HARM,House.D.Marc_Veasey,0,
HARM,House.R.Ryan_K_Zinke,0,
HARM,House.R.Steve_Knight,0,
HARM,House.R.Rob_Bishop,0,
HARM,House.D.Niki_Tsongas,0,
HARM,House.R.Rob_Wittman,0,
HARM,House.R.Mike_Coffman,0,
HARM,House.D.Robert_A_Brady,0,
HARM,House.D.Joaquin_Castro,0,
HARM,House.D.Ruben_Gallego,0,
HARM,House.R.Mo_Brooks,0,
HARM,House.R.Brad_Wenstrup,0,
HARM,House.R.Thomas_MacArthur,0,
HARM,House.R.Bradley_Byrne,0,
HARM,House.R.Joe_Heck,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Mac_Thornberry,0,
HARM,House.D.Brad_Ashford,0,
HARM,House.R.Elise_Stefanik,0,
HARM,House.R.Steven_Palazzo,0,
HARM,House.D.Scott_Peters,0,
HARM,House.R.Mike_Coffman,0,
HARM,House.D.Gwen_Graham,0,
HARM,House.D.Pete_Aguilar,0,
HARM,House.R.James_Bridenstine,0,
HARM,House.R.John_Fleming,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Mike_D_Rogers,0,
HARM,House.R.Joe_Wilson,0,
HARM,House.R.John_Kline,0,
HARM,House.D.Jackie_Speier,0,
HARM,House.D.Loretta_Sanchez,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Bradley_Byrne,0,
HARM,House.R.Steve_Knight,0,
HARM,House.R.Thomas_MacArthur,0,
HARM,House.R.Jeff_Miller,0,
HARM,House.R.Mike_Conaway,0,
HARM,House.R.Randy_Forbes,0,
HARM,House.D.Rick_Larsen,0,
HARM,House.D.Tulsi_Gabbard,0,
HARM,House.R.Ryan_K_Zinke,0,
HARM,House.R.Sam_Graves,0,
HARM,House.D.Jim_Cooper,0,
HARM,House.R.Bill_Shuster,0,
HARM,House.R.Douglas_L_Lamborn,0,
HARM,House.R.Vicky_Hartzler,0,
HARM,House.D.Marc_Veasey,0,
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.D.Joaquin_Castro,0,
HARM,House.D.Don_Norcross,0,
HARM,House.R.Jackie_Walorski,0,
HARM,House.D.Hank_Johnson,0,
HARM,House.R.Duncan_D_Hunter,0,
HARM,House.R.Rob_Bishop,0,
HARM,House.D.Susan_A_Davis,0,
HARM,House.R.Martha_McSally,0,
HARM,House.D.Seth_Moulton,0,
HARM,House.D.Ruben_Gallego,0,
HARM,House.R.Joe_Heck,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.D.Seth_Moulton,0,
HARM,House.R.Elise_Stefanik,0,
HARM,House.R.Martha_McSally,0,
HARM,House.R.Mike_Coffman,0,
HARM,House.R.Mike_Conaway,0,
HARM,House.D.Scott_Peters,0,
HARM,House.D.Brad_Ashford,0,
HARM,House.R.Ryan_K_Zinke,0,
HARM,House.R.Thomas_MacArthur,0,
HARM,House.D.Pete_Aguilar,0,
HARM,House.R.John_Fleming,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.D.Gwen_Graham,0,
HARM,House.R.Austin_Scott,0,
HARM,House.D.Don_Norcross,0,
HARM,House.D.Loretta_Sanchez,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Mac_Thornberry,0,
HARM,House.D.Jackie_Speier,0,
HARM,House.R.Jackie_Walorski,0,
HARM,House.R.Bill_Shuster,0,
HARM,House.D.Tulsi_Gabbard,0,
HARM,House.D.Joe_Courtney,0,
HARM,House.R.Joe_Wilson,0,
HARM,House.R.John_Kline,0,
HARM,House.R.Bradley_Byrne,0,
HARM,House.R.Michael_R_Turner,0,
HARM,House.R.Steve_Knight,0,
HARM,House.D.Jim_Cooper,0,
HARM,House.D.Joaquin_Castro,0,
HARM,House.D.Tim_Walz,0,
HARM,House.R.Frank_A_LoBiondo,0,
HARM,House.R.Rob_Bishop,0,
HARM,House.D.Marc_Veasey,0,
HARM,House.R.Randy_Forbes,0,
HARM,House.R.Vicky_Hartzler,0,
HARM,House.R.Duncan_D_Hunter,0,
HARM,House.D.Niki_Tsongas,0,
HARM,House.R.Brad_Wenstrup,0,
HARM,House.D.Rick_Larsen,0,
HARM,House.R.Mo_Brooks,0,
HARM,House.D.Adam_Smith,0,
HARM,House.R.Mike_D_Rogers,0,
HARM,House.D.Ruben_Gallego,0,
HARM,House.D.Susan_A_Davis,0,
HARM,House.D.Robert_A_Brady,0,
HARM,House.R.Douglas_L_Lamborn,0,
HARM,House.D.Mark_Takai,0,
HARM,House.D.Jim_Langevin,0,
HARM,House.R.Jeff_Miller,0,
HARM,House.D.John_Garamendi,0,
HARM,House.R.James_Bridenstine,0,
HARM,House.R.Trent_Franks,0,
HARM,House.D.Madeleine_Z_Bordallo,0,
HARM,House.R.Sam_Graves,0,
HARM,House.D.Hank_Johnson,0,
HARM,House.R.Walter_B_Jr_Jones,0,
HARM,House.R.Steven_Palazzo,0,
HARM,House.D.Beto_O'Rourke,0,
HARM,House.R.Rob_Wittman,0,
HARM,House.R.Joe_Heck,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Elise_Stefanik,0,
HARM,House.R.Martha_McSally,0,
HARM,House.R.Thomas_MacArthur,0,
HARM,House.R.Bill_Shuster,0,
HARM,House.D.Brad_Ashford,0,
HARM,House.D.Seth_Moulton,0,
HARM,House.D.Joe_Courtney,0,
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.R.Mike_Coffman,0,
HARM,House.D.Scott_Peters,0,
HARM,House.R.Steve_Knight,0,
HARM,House.R.Bradley_Byrne,0,
HARM,House.D.Don_Norcross,0,
HARM,House.R.Joe_Wilson,0,
HARM,House.R.Brad_Wenstrup,0,
HARM,House.R.Ryan_K_Zinke,0,
HARM,House.D.Pete_Aguilar,0,
HARM,House.R.Austin_Scott,0,
HARM,House.D.Gwen_Graham,0,
HARM,House.D.John_Garamendi,0,
HARM,House.R.Mike_D_Rogers,0,
HARM,House.R.Sam_Graves,0,
HARM,House.R.Mike_Conaway,0,
HARM,House.D.Joaquin_Castro,0,
HARM,House.R.Jackie_Walorski,0,
HARM,House.R.John_Fleming,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.John_Kline,0,
HARM,House.R.Frank_A_LoBiondo,0,
HARM,House.D.Jim_Cooper,0,
HARM,House.D.Jim_Langevin,0,
HARM,House.D.Rick_Larsen,0,
HARM,House.D.Jackie_Speier,0,
HARM,House.R.Duncan_D_Hunter,0,
HARM,House.D.Hank_Johnson,0,
HARM,House.D.Adam_Smith,0,
HARM,House.D.Mark_Takai,0,
HARM,House.R.Mac_Thornberry,0,
HARM,House.D.Loretta_Sanchez,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.D.Ruben_Gallego,0,
HARM,House.R.Mo_Brooks,0,
HARM,House.D.Tim_Walz,0,
HARM,House.R.Randy_Forbes,0,
HARM,House.R.James_Bridenstine,0,
HARM,House.D.Robert_A_Brady,0,
HARM,House.D.Marc_Veasey,0,
HARM,House.R.Vicky_Hartzler,0,
HARM,House.D.Tulsi_Gabbard,0,
HARM,House.R.Michael_R_Turner,0,
HARM,House.R.Walter_B_Jr_Jones,0,
HARM,House.D.Susan_A_Davis,0,
HARM,House.R.Paul_Cook,0,
HARM,House.R.Steven_Palazzo,0,
HARM,House.R.Jeff_Miller,0,
HARM,House.D.Niki_Tsongas,0,
HARM,House.R.Rob_Bishop,0,
HARM,House.R.Trent_Franks,0,
HARM,House.R.Rob_Wittman,0,
HARM,House.R.Douglas_L_Lamborn,0,
HARM,House.D.Beto_O'Rourke,0,
HARM,House.D.Madeleine_Z_Bordallo,0,
HARM,House.R.Richard_Nugent,0,
HARM,House.R.Chris_Gibson,0,
HARM,House.R.Joe_Heck,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.R.Martha_McSally,0,
HARM,House.R.Mike_Coffman,0,
HARM,House.D.Scott_Peters,0,
HARM,House.D.Don_Norcross,0,
HARM,House.D.Loretta_Sanchez,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.D.Pete_Aguilar,0,
HARM,House.R.Ryan_K_Zinke,0,
HARM,House.R.Bill_Shuster,0,
HARM,House.R.John_Fleming,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Steve_Knight,0,
HARM,House.R.Elise_Stefanik,0,
HARM,House.D.Brad_Ashford,0,
HARM,House.D.Seth_Moulton,0,
HARM,House.D.Gwen_Graham,0,
HARM,House.R.Randy_Forbes,0,
HARM,House.D.Marc_Veasey,0,
HARM,House.R.Mac_Thornberry,0,
HARM,House.R.Bradley_Byrne,0,
HARM,House.D.Beto_O'Rourke,0,
HARM,House.D.Niki_Tsongas,0,
HARM,House.D.John_Garamendi,0,
HARM,House.D.Tulsi_Gabbard,0,
HARM,House.R.Jeff_Miller,0,
HARM,House.R.Rob_Wittman,0,
HARM,House.R.Thomas_MacArthur,0,
HARM,House.D.Ruben_Gallego,0,
HARM,House.R.Frank_A_LoBiondo,0,
HARM,House.D.Joaquin_Castro,0,
HARM,House.D.Tim_Walz,0,
HARM,House.R.Brad_Wenstrup,0,
HARM,House.R.Joe_Wilson,0,
HARM,House.R.Rob_Bishop,0,
HARM,House.R.Paul_Cook,0,
HARM,House.R.Walter_B_Jr_Jones,0,
HARM,House.R.Mike_D_Rogers,0,
HARM,House.D.Adam_Smith,0,
HARM,House.D.Mark_Takai,0,
HARM,House.D.Robert_A_Brady,0,
HARM,House.R.Austin_Scott,0,
HARM,House.R.Jackie_Walorski,0,
HARM,House.R.Vicky_Hartzler,0,
HARM,House.D.Jim_Langevin,0,
HARM,House.R.Michael_R_Turner,0,
HARM,House.R.Mike_Conaway,0,
HARM,House.D.Jackie_Speier,0,
HARM,House.R.Mo_Brooks,0,
HARM,House.D.Susan_A_Davis,0,
HARM,House.R.Sam_Graves,0,
HARM,House.D.Joe_Courtney,0,
HARM,House.R.Duncan_D_Hunter,0,
HARM,House.D.Jim_Cooper,0,
HARM,House.D.Rick_Larsen,0,
HARM,House.R.Douglas_L_Lamborn,0,
HARM,House.R.John_Kline,0,
HARM,House.R.Steven_Palazzo,0,
HARM,House.R.James_Bridenstine,0,
HARM,House.R.Trent_Franks,0,
HARM,House.D.Hank_Johnson,0,
HARM,House.D.Madeleine_Z_Bordallo,0,
HARM,House.R.Richard_Nugent,0,
HARM,House.R.Mike_Conaway,0,
HARM,House.R.Joe_Heck,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Martha_McSally,0,
HARM,House.R.Steven_Palazzo,0,
HARM,House.R.Mike_Coffman,0,
HARM,House.R.Elise_Stefanik,0,
HARM,House.D.Scott_Peters,0,
HARM,House.D.Jim_Langevin,0,
HARM,House.D.Pete_Aguilar,0,
HARM,House.D.Joaquin_Castro,0,
HARM,House.D.Tulsi_Gabbard,0,
HARM,House.R.Thomas_MacArthur,0,
HARM,House.D.Seth_Moulton,0,
HARM,House.R.Jackie_Walorski,0,
HARM,House.R.Bill_Shuster,0,
HARM,House.D.Don_Norcross,0,
HARM,House.D.Jim_Cooper,0,
HARM,House.D.Gwen_Graham,0,
HARM,House.R.Mac_Thornberry,0,
HARM,House.R.Ryan_K_Zinke,0,
HARM,House.D.Adam_Smith,0,
HARM,House.D.Brad_Ashford,0,
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.R.Randy_Forbes,0,
HARM,House.R.Rob_Wittman,0,
HARM,House.R.Brad_Wenstrup,0,
HARM,House.R.Michael_R_Turner,0,
HARM,House.R.Mike_D_Rogers,0,
HARM,House.D.Susan_A_Davis,0,
HARM,House.R.Duncan_D_Hunter,0,
HARM,House.R.Bradley_Byrne,0,
HARM,House.D.Marc_Veasey,0,
HARM,House.R.Frank_A_LoBiondo,0,
HARM,House.R.Austin_Scott,0,
HARM,House.D.Niki_Tsongas,0,
HARM,House.D.Joe_Courtney,0,
HARM,House.D.Hank_Johnson,0,
HARM,House.R.Joe_Wilson,0,
HARM,House.D.Ruben_Gallego,0,
HARM,House.R.Jeff_Miller,0,
HARM,House.R.John_Fleming,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.D.Loretta_Sanchez,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Douglas_L_Lamborn,0,
HARM,House.R.Paul_Cook,0,
HARM,House.D.Madeleine_Z_Bordallo,0,
HARM,House.R.Steve_Knight,0,
HARM,House.R.Sam_Graves,0,
HARM,House.D.Rick_Larsen,0,
HARM,House.R.Rob_Bishop,0,
HARM,House.R.James_Bridenstine,0,
HARM,House.R.John_Kline,0,
HARM,House.R.Walter_B_Jr_Jones,0,
HARM,House.D.Tim_Walz,0,
HARM,House.R.Vicky_Hartzler,0,
HARM,House.D.Jackie_Speier,0,
HARM,House.D.Robert_A_Brady,0,
HARM,House.R.Mo_Brooks,0,
HARM,House.R.Joe_Heck,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.D.Brad_Ashford,0,
HARM,House.R.Martha_McSally,0,
HARM,House.R.Bradley_Byrne,0,
HARM,House.R.Elise_Stefanik,0,
HARM,House.R.Mike_Coffman,0,
HARM,House.R.John_Kline,0,
HARM,House.R.Steve_Knight,0,
HARM,House.D.Scott_Peters,0,
HARM,House.R.Thomas_MacArthur,0,
HARM,House.R.Ryan_K_Zinke,0,
HARM,House.R.Joe_Wilson,0,
HARM,House.R.Randy_Forbes,0,
HARM,House.R.Bill_Shuster,0,
HARM,House.D.Tim_Walz,0,
HARM,House.R.Jackie_Walorski,0,
HARM,House.D.Loretta_Sanchez,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Mike_D_Rogers,0,
HARM,House.R.Rob_Bishop,0,
HARM,House.D.John_Garamendi,0,
HARM,House.R.Michael_R_Turner,0,
HARM,House.R.Mac_Thornberry,0,
HARM,House.R.John_Fleming,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.D.Hank_Johnson,0,
HARM,House.D.Jackie_Speier,0,
HARM,House.R.Austin_Scott,0,
HARM,House.R.Sam_Graves,0,
HARM,House.D.Gwen_Graham,0,
HARM,House.D.Marc_Veasey,0,
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.D.Ruben_Gallego,0,
HARM,House.R.Brad_Wenstrup,0,
HARM,House.R.Mike_Conaway,0,
HARM,House.R.Joe_Heck,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Bill_Shuster,0,
HARM,House.D.Tim_Walz,0,
HARM,House.R.Jackie_Walorski,0,
HARM,House.D.Don_Norcross,0,
HARM,House.R.Martha_McSally,0,
HARM,House.D.Niki_Tsongas,0,
HARM,House.R.Mac_Thornberry,0,
HARM,House.R.John_Kline,0,
HARM,House.D.Brad_Ashford,0,
HARM,House.D.Gwen_Graham,0,
HARM,House.R.Brad_Wenstrup,0,
HARM,House.D.Loretta_Sanchez,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Randy_Forbes,0,
HARM,House.R.Michael_R_Turner,0,
HARM,House.R.Elise_Stefanik,0,
HARM,House.D.Joaquin_Castro,0,
HARM,House.R.Ryan_K_Zinke,0,
HARM,House.R.Frank_A_LoBiondo,0,
HARM,House.D.Tammy_Duckworth,1,"Marked as senate from id, but should be house. Newly elected to Senate."
HARM,House.R.Vicky_Hartzler,0,
HARM,House.R.Austin_Scott,0,
HARM,House.R.Joe_Wilson,0,
HARM,House.D.Susan_A_Davis,0,
HARM,House.R.Bradley_Byrne,0,
HARM,House.R.Sam_Graves,0,
HARM,House.R.Thomas_MacArthur,0,
HARM,House.R.Rob_Wittman,0,
HARM,House.D.Madeleine_Z_Bordallo,0,
HARM,House.D.Jim_Cooper,0,
HARM,House.R.Mo_Brooks,0,
HARM,House.D.Hank_Johnson,0,
HARM,House.R.John_Fleming,1,"Marked as senate from id, but should be house. Ran for Senate."
HARM,House.R.Steve_Knight,0,
HARM,House.R.Mike_D_Rogers,0,
HARM,House.D.Pete_Aguilar,0,
HARM,House.D.Marc_Veasey,0,
HARM,House.D.Scott_Peters,0,
HARM,House.D.Joe_Courtney,0,
HARM,House.R.Jeff_Miller,0,
HARM,House.D.Ruben_Gallego,0,
HARM,House.R.Richard_Nugent,0,
HARM,House.D.Jackie_Speier,0,
